instance,element,integration_point,x_centroid,y_centroid,z_centroid,phi,cL,pitd
PART-3-COPY-1,10036,3,0.13471242226660252,0.10366302356123924,0.0,0.9994705319404602,0.9649777412414551,0.04664082080125809
PART-3-COPY-1,10036,4,0.13471242226660252,0.10366302356123924,0.0,0.9990112781524658,0.964978039264679,0.04664082080125809
PART-3-COPY-1,10037,1,0.1327537950128317,0.10324157774448395,0.0,0.9999487996101379,0.9649696350097656,0.04664082080125809
PART-3-COPY-1,10037,2,0.1327537950128317,0.10324157774448395,0.0,0.9999547600746155,0.9649736285209656,0.04664082080125809
PART-3-COPY-1,10037,3,0.1327537950128317,0.10324157774448395,0.0,0.9998915195465088,0.9649724364280701,0.04664082080125809
PART-3-COPY-1,10037,4,0.1327537950128317,0.10324157774448395,0.0,0.9999048113822937,0.9649758338928223,0.04664082080125809
PART-3-COPY-1,10038,1,0.129282359033823,0.10535657405853271,0.0,0.9999961853027344,0.9649456739425659,0.04664082080125809
PART-3-COPY-1,10038,2,0.129282359033823,0.10535657405853271,0.0,0.9999947547912598,0.9649421572685242,0.04664082080125809
PART-3-COPY-1,10038,3,0.129282359033823,0.10535657405853271,0.0,0.9999979734420776,0.964943528175354,0.04664082080125809
PART-3-COPY-1,10038,4,0.129282359033823,0.10535657405853271,0.0,0.9999973177909851,0.9649398922920227,0.04664082080125809
PART-3-COPY-1,10039,1,0.12754236161708832,0.10827719140797853,0.0,0.9999975562095642,0.9649131894111633,0.04664082080125809
PART-3-COPY-1,10039,2,0.12754236161708832,0.10827719140797853,0.0,0.9999987483024597,0.9649118185043335,0.04664082080125809
PART-3-COPY-1,10039,3,0.12754236161708832,0.10827719140797853,0.0,0.9999982118606567,0.9649178385734558,0.04664082080125809
PART-3-COPY-1,10039,4,0.12754236161708832,0.10827719140797853,0.0,0.9999990463256836,0.9649164080619812,0.04664082080125809
PART-3-COPY-1,10040,1,0.12551124021410942,0.10922945290803909,0.0,0.9999997019767761,0.9649060368537903,0.04664082080125809
PART-3-COPY-1,10040,2,0.12551124021410942,0.10922945290803909,0.0,0.9999995827674866,0.9649015069007874,0.04664082080125809
PART-3-COPY-1,10040,3,0.12551124021410942,0.10922945290803909,0.0,0.9999998211860657,0.9649052619934082,0.04664082080125809
PART-3-COPY-1,10040,4,0.12551124021410942,0.10922945290803909,0.0,0.9999997615814209,0.9649008512496948,0.04664082080125809
PART-3-COPY-1,10041,1,0.126543577760458,0.10927268490195274,0.0,0.9999993443489075,0.9649020433425903,0.04664082080125809
PART-3-COPY-1,10041,2,0.126543577760458,0.10927268490195274,0.0,0.9999995231628418,0.964906632900238,0.04664082080125809
PART-3-COPY-1,10041,3,0.126543577760458,0.10927268490195274,0.0,0.9999987483024597,0.9649027585983276,0.04664082080125809
PART-3-COPY-1,10041,4,0.126543577760458,0.10927268490195274,0.0,0.9999990463256836,0.9649075269699097,0.04664082080125809
PART-3-COPY-1,10042,1,0.1495002806186676,0.08909119851887226,0.0,0.006319824606180191,0.0011485887225717306,0.04664082080125809
