time_s,pit_depth_um,pit_depth_mm,step,frame
446.70343017578125,22.09843322634697,0.02209843322634697,Step-4,359
447.95343017578125,22.455735132098198,0.022455735132098198,Step-4,360
449.20343017578125,22.455735132098198,0.022455735132098198,Step-4,361
450.45343017578125,22.492380812764168,0.022492380812764168,Step-4,362
451.70343017578125,22.492380812764168,0.022492380812764168,Step-4,363
452.95343017578125,22.518187761306763,0.022518187761306763,Step-4,364
454.20343017578125,22.518187761306763,0.022518187761306763,Step-4,365
455.45343017578125,22.518187761306763,0.022518187761306763,Step-4,366
456.70343017578125,22.518187761306763,0.022518187761306763,Step-4,367
457.95343017578125,22.552043199539185,0.022552043199539185,Step-4,368
459.20343017578125,23.037521168589592,0.023037521168589592,Step-4,369
460.45343017578125,23.037521168589592,0.023037521168589592,Step-4,370
461.70343017578125,23.06988090276718,0.02306988090276718,Step-4,371
462.95343017578125,23.06988090276718,0.02306988090276718,Step-4,372
464.20343017578125,23.092100396752357,0.023092100396752357,Step-4,373
465.45343017578125,23.092100396752357,0.023092100396752357,Step-4,374
466.70343017578125,23.092100396752357,0.023092100396752357,Step-4,375
467.95343017578125,23.463640362024307,0.023463640362024307,Step-4,376
469.20343017578125,23.493463173508644,0.023493463173508644,Step-4,377
470.45343017578125,23.493463173508644,0.023493463173508644,Step-4,378
471.70343017578125,23.493463173508644,0.023493463173508644,Step-4,379
472.95343017578125,23.513447493314743,0.023513447493314743,Step-4,380
474.20343017578125,23.513447493314743,0.023513447493314743,Step-4,381
475.45343017578125,23.513447493314743,0.023513447493314743,Step-4,382
476.70343017578125,23.513447493314743,0.023513447493314743,Step-4,383
477.95343017578125,23.538222536444664,0.023538222536444664,Step-4,384
479.20343017578125,24.046029895544052,0.024046029895544052,Step-4,385
480.45343017578125,24.07320961356163,0.02407320961356163,Step-4,386
481.70343017578125,24.07320961356163,0.02407320961356163,Step-4,387
482.95343017578125,24.09067563712597,0.02409067563712597,Step-4,388
484.20343017578125,24.09067563712597,0.02409067563712597,Step-4,389
485.45343017578125,24.09067563712597,0.02409067563712597,Step-4,390
486.70343017578125,24.472396820783615,0.024472396820783615,Step-4,391
487.95343017578125,24.472396820783615,0.024472396820783615,Step-4,392
489.20343017578125,24.497736245393753,0.024497736245393753,Step-4,393
490.45343017578125,24.497736245393753,0.024497736245393753,Step-4,394
491.70343017578125,24.51370656490326,0.02451370656490326,Step-4,395
492.95343017578125,24.51370656490326,0.02451370656490326,Step-4,396
494.20343017578125,24.51370656490326,0.02451370656490326,Step-4,397
495.45343017578125,24.51370656490326,0.02451370656490326,Step-4,398
496.70343017578125,24.532001465559006,0.024532001465559006,Step-4,399
497.95343017578125,25.054870173335075,0.025054870173335075,Step-4,400
499.20343017578125,25.077810510993004,0.025077810510993004,Step-4,401
500.45343017578125,25.077810510993004,0.025077810510993004,Step-4,402
501.70343017578125,25.077810510993004,0.025077810510993004,Step-4,403
502.95343017578125,25.092214345932007,0.025092214345932007,Step-4,404
